augmented_view_id,feature_id,feature_name,source_geometry_id,source_instance_id,source_image_file,augmentation_id,augmentation_type,rotation_deg,translation_x_px,translation_y_px,mirror,augmented_image_file,sha256
F00_SRC_020_V03,F00,high-angle drafted groove,F00_GEOM_020,F00_SRC_020,data/raw/cv20/images/0/classes/0/0009.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V03.png,48aa970bb5c42d0b97ccf34c35c79e51b51229a09f288bffe3b915b5d37f8545
F00_SRC_021_V00,F00,high-angle drafted groove,F00_GEOM_021,F00_SRC_021,data/raw/cv20/images/0/classes/0/0010 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V00.png,f64bf08b867df92b5c08daf411dc1f021133e3d5da1f86f7fff3a1a1e1a3380d
F00_SRC_021_V01,F00,high-angle drafted groove,F00_GEOM_021,F00_SRC_021,data/raw/cv20/images/0/classes/0/0010 (2).png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V01.png,535a27f5565d0c38f209c56fc7f96aa7453bf393e9f1c3f929cb983f872c7560
F00_SRC_021_V02,F00,high-angle drafted groove,F00_GEOM_021,F00_SRC_021,data/raw/cv20/images/0/classes/0/0010 (2).png,AUG_02,translation,0,-3,-3,no,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V02.png,b19674480e7f05e781bc0a0b84f7f231465ab2b74210ad7702a73447fd6469fb
F00_SRC_021_V03,F00,high-angle drafted groove,F00_GEOM_021,F00_SRC_021,data/raw/cv20/images/0/classes/0/0010 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V03.png,c7f920fb221ad7e3258286de97cb96f9f2f7a43ab3261543bf3fbee3faba3925
F00_SRC_022_V00,F00,high-angle drafted groove,F00_GEOM_022,F00_SRC_022,data/raw/cv20/images/0/classes/0/0010.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V00.png,d10ff42eda3070efb86732d16f614c374b68b577a36c23d6926feb39e5c8da8f
F00_SRC_022_V01,F00,high-angle drafted groove,F00_GEOM_022,F00_SRC_022,data/raw/cv20/images/0/classes/0/0010.png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V01.png,130cbba3d879bef9e66ddb31e5b76cfd7339e31e3373b32700800be5984e2ccb
F00_SRC_022_V02,F00,high-angle drafted groove,F00_GEOM_022,F00_SRC_022,data/raw/cv20/images/0/classes/0/0010.png,AUG_02,translation,0,-2,-2,no,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V02.png,b0e61b53ff50d28dc8ee9a9193aff9b075f31f2e163a3d50e44f6b70ce6de8ac
F00_SRC_022_V03,F00,high-angle drafted groove,F00_GEOM_022,F00_SRC_022,data/raw/cv20/images/0/classes/0/0010.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V03.png,3e439644a3e49885171ce8684ed034013677aa021c88d1c12dd7fae0abb1e15d
F00_SRC_023_V00,F00,high-angle drafted groove,F00_GEOM_023,F00_SRC_023,data/raw/cv20/images/0/classes/0/0011 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V00.png,46f93d65cda8f5f84eb6958f381866e8a819f3f7869c367f52550e3570c3dec3
F00_SRC_023_V01,F00,high-angle drafted groove,F00_GEOM_023,F00_SRC_023,data/raw/cv20/images/0/classes/0/0011 (2).png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V01.png,285b844623292944d2738dec5fa25ee587330e66dfd68b1dbd041cc3039ba8a5
F00_SRC_023_V02,F00,high-angle drafted groove,F00_GEOM_023,F00_SRC_023,data/raw/cv20/images/0/classes/0/0011 (2).png,AUG_02,translation,0,-1,-1,no,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V02.png,f4584298e9c887a08de596d756298c84dee417960b6967ef19b4bd94d537bff2
F00_SRC_023_V03,F00,high-angle drafted groove,F00_GEOM_023,F00_SRC_023,data/raw/cv20/images/0/classes/0/0011 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V03.png,c185bd535104f67f0867796d3d1d8634014c1a85dcbce19c86206e06433d5d4f
F00_SRC_024_V00,F00,high-angle drafted groove,F00_GEOM_024,F00_SRC_024,data/raw/cv20/images/0/classes/0/0011.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V00.png,adc7ae8fca3256e8678716a960ffd07f8516b7716d5e64fb56ef7806ff7fd897
F00_SRC_024_V01,F00,high-angle drafted groove,F00_GEOM_024,F00_SRC_024,data/raw/cv20/images/0/classes/0/0011.png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V01.png,3643031c7eec9e80ad2605d608fc171fcfe89ae100d4175f47dbd42784c4f268
F00_SRC_024_V02,F00,high-angle drafted groove,F00_GEOM_024,F00_SRC_024,data/raw/cv20/images/0/classes/0/0011.png,AUG_02,translation,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V02.png,adc7ae8fca3256e8678716a960ffd07f8516b7716d5e64fb56ef7806ff7fd897
F00_SRC_024_V03,F00,high-angle drafted groove,F00_GEOM_024,F00_SRC_024,data/raw/cv20/images/0/classes/0/0011.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V03.png,f65ab776c973fba61e381457a6f6f485bee0cd2ced3534c7cae9e6b9be40396b
F00_SRC_025_V00,F00,high-angle drafted groove,F00_GEOM_025,F00_SRC_025,data/raw/cv20/images/0/classes/0/0012 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V00.png,b4a73ced50dcd70576369535e27b0b78b0118f7699c19456656c3b99f059b724
F00_SRC_025_V01,F00,high-angle drafted groove,F00_GEOM_025,F00_SRC_025,data/raw/cv20/images/0/classes/0/0012 (2).png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V01.png,1a81455da462e333f619501d2f4e409ee40942713f6970389fd89ff52dd62891
F00_SRC_025_V02,F00,high-angle drafted groove,F00_GEOM_025,F00_SRC_025,data/raw/cv20/images/0/classes/0/0012 (2).png,AUG_02,translation,0,1,1,no,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V02.png,963e8b571e8457a437a1961d975d05ece8fbc40617b3fd3183eced81b5b1bae2
F00_SRC_025_V03,F00,high-angle drafted groove,F00_GEOM_025,F00_SRC_025,data/raw/cv20/images/0/classes/0/0012 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V03.png,1245a8a4c4d74b25a34be8260993faa31baf10be96aaa49ff8be3a177786eb49
F00_SRC_026_V00,F00,high-angle drafted groove,F00_GEOM_026,F00_SRC_026,data/raw/cv20/images/0/classes/0/0012.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V00.png,ea635cc1aa1f12c62957d2c5e1289f3b5126d1c6d6b9d6c2edd7cf9859c12987
F00_SRC_026_V01,F00,high-angle drafted groove,F00_GEOM_026,F00_SRC_026,data/raw/cv20/images/0/classes/0/0012.png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V01.png,061e4305f88f0f58b22d045539eaccb8b5e401fc488cd0ec9027add2d66e5b8b
F00_SRC_026_V02,F00,high-angle drafted groove,F00_GEOM_026,F00_SRC_026,data/raw/cv20/images/0/classes/0/0012.png,AUG_02,translation,0,2,2,no,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V02.png,7df94fcb5beb0ea6d91121f53677c41a56abf4b2b626202b9dc09bd6aae84490
F00_SRC_026_V03,F00,high-angle drafted groove,F00_GEOM_026,F00_SRC_026,data/raw/cv20/images/0/classes/0/0012.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V03.png,a1b1bc6970fe80a75ef7d1dc2ee3a7500d7c0bbde10cdcfc18accd01b2ce5cd4
F00_SRC_027_V00,F00,high-angle drafted groove,F00_GEOM_027,F00_SRC_027,data/raw/cv20/images/0/classes/0/0013 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V00.png,8042bc2db83207ced26c9702b2142f9223c6414e67815ff5892d4693913a62fb
F00_SRC_027_V01,F00,high-angle drafted groove,F00_GEOM_027,F00_SRC_027,data/raw/cv20/images/0/classes/0/0013 (2).png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V01.png,d996b81d2a52bc79992025103693f5f74321b24fb189704d1952fc3699dd7f2a
F00_SRC_027_V02,F00,high-angle drafted groove,F00_GEOM_027,F00_SRC_027,data/raw/cv20/images/0/classes/0/0013 (2).png,AUG_02,translation,0,3,3,no,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V02.png,f16f7b3ff3611d3fac5e23614bb01eb32617b0e39f729afe2850a0cea67eb58d
F00_SRC_027_V03,F00,high-angle drafted groove,F00_GEOM_027,F00_SRC_027,data/raw/cv20/images/0/classes/0/0013 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V03.png,bd13f9876a69663e6febad19ac663974822f33dc7d26d486662f7874393ae6b9
F00_SRC_028_V00,F00,high-angle drafted groove,F00_GEOM_028,F00_SRC_028,data/raw/cv20/images/0/classes/0/0013.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V00.png,53743cce2c7cad02c70cfd4d10d1f8fa675ab7e033ee540b62df91d2a08e265c
F00_SRC_028_V01,F00,high-angle drafted groove,F00_GEOM_028,F00_SRC_028,data/raw/cv20/images/0/classes/0/0013.png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V01.png,a9192b6d0ea0355c6c93febe4e5e369149444b568a66c06c87f57cd55ab33b94
F00_SRC_028_V02,F00,high-angle drafted groove,F00_GEOM_028,F00_SRC_028,data/raw/cv20/images/0/classes/0/0013.png,AUG_02,translation,0,-3,-3,no,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V02.png,41ad0c682ee696247caddc2807e4d74ffd56284058a62374ed3de8236ed00b67
F00_SRC_028_V03,F00,high-angle drafted groove,F00_GEOM_028,F00_SRC_028,data/raw/cv20/images/0/classes/0/0013.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V03.png,13148c18e865f67c32e09c1808dd02190df76ac2fa500eb653c80181aa08b5ec
F00_SRC_029_V00,F00,high-angle drafted groove,F00_GEOM_029,F00_SRC_029,data/raw/cv20/images/0/classes/0/0014 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V00.png,c6038fcf737f4a6668d8110f80ec3946e214d29e0d42d4de5406cec5c34ed789
F00_SRC_029_V01,F00,high-angle drafted groove,F00_GEOM_029,F00_SRC_029,data/raw/cv20/images/0/classes/0/0014 (2).png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V01.png,9ba81b59a1c2cb42e44abcc9af98de52ad3c2a56574f5dc411ea9cfc1a32c42a
F00_SRC_029_V02,F00,high-angle drafted groove,F00_GEOM_029,F00_SRC_029,data/raw/cv20/images/0/classes/0/0014 (2).png,AUG_02,translation,0,-2,-2,no,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V02.png,612eeec97778768e461c55644ccb98b58e548599dca5d7982b35c38825b282a3
F00_SRC_029_V03,F00,high-angle drafted groove,F00_GEOM_029,F00_SRC_029,data/raw/cv20/images/0/classes/0/0014 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V03.png,70bebab659e895e159df231696f4dfd9c8717fea3f66306b9632ade672687389
F00_SRC_030_V00,F00,high-angle drafted groove,F00_GEOM_030,F00_SRC_030,data/raw/cv20/images/0/classes/0/0014.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V00.png,5626b4722fa07d1774eb02d30179de0097c66a88f9c7aac068cb9d700a270b56
F00_SRC_030_V01,F00,high-angle drafted groove,F00_GEOM_030,F00_SRC_030,data/raw/cv20/images/0/classes/0/0014.png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V01.png,739abd9f172eb8354793cd4af3cfa8798a6fd027f2ff0695c85163eab28995be
F00_SRC_030_V02,F00,high-angle drafted groove,F00_GEOM_030,F00_SRC_030,data/raw/cv20/images/0/classes/0/0014.png,AUG_02,translation,0,-1,-1,no,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V02.png,e0a63fb7426f8db137ce7d6b2f57a397ffb703cf72e46e5f95613c559a6f9705
F00_SRC_030_V03,F00,high-angle drafted groove,F00_GEOM_030,F00_SRC_030,data/raw/cv20/images/0/classes/0/0014.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V03.png,106f34040ba0121dc21f03b2061f8e167ef568d74ae38e0dc9435921f5dda969
F00_SRC_031_V00,F00,high-angle drafted groove,F00_GEOM_031,F00_SRC_031,data/raw/cv20/images/0/classes/0/0015 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V00.png,0bc0a523e06637ebff71f11fabef76495dad8b14faa200dd498ef7fc06386e2a
F00_SRC_031_V01,F00,high-angle drafted groove,F00_GEOM_031,F00_SRC_031,data/raw/cv20/images/0/classes/0/0015 (2).png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V01.png,a7b0d8d998f82b134a859cc6885d9976e3075f08662c0edb73255a457badd534
F00_SRC_031_V02,F00,high-angle drafted groove,F00_GEOM_031,F00_SRC_031,data/raw/cv20/images/0/classes/0/0015 (2).png,AUG_02,translation,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V02.png,0bc0a523e06637ebff71f11fabef76495dad8b14faa200dd498ef7fc06386e2a
F00_SRC_031_V03,F00,high-angle drafted groove,F00_GEOM_031,F00_SRC_031,data/raw/cv20/images/0/classes/0/0015 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V03.png,b8f604106894da67581a9955d763a0f0f626d8dfc83ac33fd673c4d4c20017be
F00_SRC_032_V00,F00,high-angle drafted groove,F00_GEOM_032,F00_SRC_032,data/raw/cv20/images/0/classes/0/0015.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_032/F00_SRC_032_V00.png,3b78da8b86ca92abea364f0260676a7f4aac6a6e4cf00e84f40593ed8ffa164a
F00_SRC_032_V01,F00,high-angle drafted groove,F00_GEOM_032,F00_SRC_032,data/raw/cv20/images/0/classes/0/0015.png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_032/F00_SRC_032_V01.png,d7e78c1a618b841d9118800dfecd0dcd9fdc6c7a7489af896ab38c99de127e5d
F00_SRC_032_V02,F00,high-angle drafted groove,F00_GEOM_032,F00_SRC_032,data/raw/cv20/images/0/classes/0/0015.png,AUG_02,translation,0,1,1,no,data/processed/cv20_augmented/images/F00/F00_SRC_032/F00_SRC_032_V02.png,53e38da445fe6cf5960b0b2ee2ce0294be1eff9090befb60c58720a691dece20
F00_SRC_032_V03,F00,high-angle drafted groove,F00_GEOM_032,F00_SRC_032,data/raw/cv20/images/0/classes/0/0015.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_032/F00_SRC_032_V03.png,ab872e2c03818ac730b3a68b6c8242e64f3868d9761221971acbf3f9e49f0ff0
F00_SRC_033_V00,F00,high-angle drafted groove,F00_GEOM_033,F00_SRC_033,data/raw/cv20/images/0/classes/0/0016 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_033/F00_SRC_033_V00.png,437f0906b1c5ef0e4af41e1b5c831f82c869c9fba075f9f09b20913daced951b
F00_SRC_033_V01,F00,high-angle drafted groove,F00_GEOM_033,F00_SRC_033,data/raw/cv20/images/0/classes/0/0016 (2).png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_033/F00_SRC_033_V01.png,45d72bcbe941615cbcadd53faaeb07b9c823ce0a8f030a8a1c1423ca13cc49d1
F00_SRC_033_V02,F00,high-angle drafted groove,F00_GEOM_033,F00_SRC_033,data/raw/cv20/images/0/classes/0/0016 (2).png,AUG_02,translation,0,2,2,no,data/processed/cv20_augmented/images/F00/F00_SRC_033/F00_SRC_033_V02.png,86f781ef69a45a593ff1c065cff1b4589446fbc15938e7e6d5f4007162ccfc27
F00_SRC_033_V03,F00,high-angle drafted groove,F00_GEOM_033,F00_SRC_033,data/raw/cv20/images/0/classes/0/0016 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_033/F00_SRC_033_V03.png,3b95d37e04a210e0110ad9d4d667d70b30bf8d0eb6a9088b63f41c22b0ff1256
F00_SRC_034_V00,F00,high-angle drafted groove,F00_GEOM_034,F00_SRC_034,data/raw/cv20/images/0/classes/0/0016.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_034/F00_SRC_034_V00.png,8f7f0cfbdedc6375a6ed6d884dab62fdcd26eb9c5a4bc91508e7d4310e06837f
F00_SRC_034_V01,F00,high-angle drafted groove,F00_GEOM_034,F00_SRC_034,data/raw/cv20/images/0/classes/0/0016.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_034/F00_SRC_034_V01.png,60efcad0f061fbbe84da0544a29f717773487ae85fe0739954cc9b5b5b3419d9
F00_SRC_034_V02,F00,high-angle drafted groove,F00_GEOM_034,F00_SRC_034,data/raw/cv20/images/0/classes/0/0016.png,AUG_02,translation,0,3,3,no,data/processed/cv20_augmented/images/F00/F00_SRC_034/F00_SRC_034_V02.png,26f204348329aed6b86f4c07276dd4790b1c12d807b58d0cdda709ef5e912580
F00_SRC_034_V03,F00,high-angle drafted groove,F00_GEOM_034,F00_SRC_034,data/raw/cv20/images/0/classes/0/0016.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_034/F00_SRC_034_V03.png,5161f8e22dbecd51fbd4e3a808fa3bd2fb34e1140416f423695d7722b1a94515
F00_SRC_035_V00,F00,high-angle drafted groove,F00_GEOM_035,F00_SRC_035,data/raw/cv20/images/0/classes/0/0017 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_035/F00_SRC_035_V00.png,95e7d0e4587464ea93ec3b47e4bf804a2e4270bcbe9d9ea7a610b7ce7cbb307b
F00_SRC_035_V01,F00,high-angle drafted groove,F00_GEOM_035,F00_SRC_035,data/raw/cv20/images/0/classes/0/0017 (2).png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_035/F00_SRC_035_V01.png,c6b1e968a7518f1bab1887245699ef9999d4a7f98d1d95aead8de99dfead5d2a
F00_SRC_035_V02,F00,high-angle drafted groove,F00_GEOM_035,F00_SRC_035,data/raw/cv20/images/0/classes/0/0017 (2).png,AUG_02,translation,0,-3,-3,no,data/processed/cv20_augmented/images/F00/F00_SRC_035/F00_SRC_035_V02.png,2cbdf93b42b11ca17dd75583d22b015dfded87eff2a87ee40607b62f7ea47eb9
F00_SRC_035_V03,F00,high-angle drafted groove,F00_GEOM_035,F00_SRC_035,data/raw/cv20/images/0/classes/0/0017 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_035/F00_SRC_035_V03.png,3d69ef918a63d550bce3f314efb5b9490645beca19b6854dde57872c40231fd8
F00_SRC_036_V00,F00,high-angle drafted groove,F00_GEOM_036,F00_SRC_036,data/raw/cv20/images/0/classes/0/0017.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_036/F00_SRC_036_V00.png,57d8b01e0a49fdd30e12062c5b019ddbdd6e2728da69407d88873e6e67f3d708
F00_SRC_036_V01,F00,high-angle drafted groove,F00_GEOM_036,F00_SRC_036,data/raw/cv20/images/0/classes/0/0017.png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_036/F00_SRC_036_V01.png,e9c61b10b7ad5fef0dd2648ec22a3edd56b556ba39aebf5b239ab4a115416f0e
F00_SRC_036_V02,F00,high-angle drafted groove,F00_GEOM_036,F00_SRC_036,data/raw/cv20/images/0/classes/0/0017.png,AUG_02,translation,0,-2,-2,no,data/processed/cv20_augmented/images/F00/F00_SRC_036/F00_SRC_036_V02.png,16bb3e2fba5ff8e2acfeab081d87be090e5b895b42bcc906636d4c2e26d8b221
F00_SRC_036_V03,F00,high-angle drafted groove,F00_GEOM_036,F00_SRC_036,data/raw/cv20/images/0/classes/0/0017.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_036/F00_SRC_036_V03.png,fa1fb87f3d78b5adc2601f16eb7d01db2fc97343b67c521aff4c5887e40c81ed
F00_SRC_037_V00,F00,high-angle drafted groove,F00_GEOM_037,F00_SRC_037,data/raw/cv20/images/0/classes/0/0018 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_037/F00_SRC_037_V00.png,58d39b8ed056523d5fad6145520d6c670cd384d4f717f622657542eb96c8ee80
F00_SRC_037_V01,F00,high-angle drafted groove,F00_GEOM_037,F00_SRC_037,data/raw/cv20/images/0/classes/0/0018 (2).png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_037/F00_SRC_037_V01.png,23f2b87561e75b604b5a37756a0b2f118167e4108f935304ad38f671400f01ec
F00_SRC_037_V02,F00,high-angle drafted groove,F00_GEOM_037,F00_SRC_037,data/raw/cv20/images/0/classes/0/0018 (2).png,AUG_02,translation,0,-1,-1,no,data/processed/cv20_augmented/images/F00/F00_SRC_037/F00_SRC_037_V02.png,0af69d6c0554232a4a34f0be2fa718308db12e8092669b0f4b4810dc576d6ef6
F00_SRC_037_V03,F00,high-angle drafted groove,F00_GEOM_037,F00_SRC_037,data/raw/cv20/images/0/classes/0/0018 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_037/F00_SRC_037_V03.png,77a2e15d4d8cd8adbda10e53850f6b01a7c90b43caf7c186805fde5fadfd694d
F00_SRC_038_V00,F00,high-angle drafted groove,F00_GEOM_038,F00_SRC_038,data/raw/cv20/images/0/classes/0/0018.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_038/F00_SRC_038_V00.png,79f8698663da30fad08039d73e0cc84be37db1da9f2909b413052e35abdf030e
F00_SRC_038_V01,F00,high-angle drafted groove,F00_GEOM_038,F00_SRC_038,data/raw/cv20/images/0/classes/0/0018.png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_038/F00_SRC_038_V01.png,857fd84e138ba3465a6186ddd52f862137d70a6d2030cce6fd8495f76f118d15
F00_SRC_038_V02,F00,high-angle drafted groove,F00_GEOM_038,F00_SRC_038,data/raw/cv20/images/0/classes/0/0018.png,AUG_02,translation,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_038/F00_SRC_038_V02.png,79f8698663da30fad08039d73e0cc84be37db1da9f2909b413052e35abdf030e
F00_SRC_038_V03,F00,high-angle drafted groove,F00_GEOM_038,F00_SRC_038,data/raw/cv20/images/0/classes/0/0018.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_038/F00_SRC_038_V03.png,1a4491d024cb073284577de0cbfb62624dc2c8b6d2f04fb0c45a7574a6bc5cd5
F00_SRC_039_V00,F00,high-angle drafted groove,F00_GEOM_039,F00_SRC_039,data/raw/cv20/images/0/classes/0/0019 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_039/F00_SRC_039_V00.png,789feaf694d866c110c1fcf96ee95bd9770d591a198183935e77da9a7a29277d
F00_SRC_039_V01,F00,high-angle drafted groove,F00_GEOM_039,F00_SRC_039,data/raw/cv20/images/0/classes/0/0019 (2).png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F00/F00_SRC_039/F00_SRC_039_V01.png,3495feee05d764c68e1478e902eb14c3791d1a9cc96a5f2bcf9b75cd024fa492
F00_SRC_039_V02,F00,high-angle drafted groove,F00_GEOM_039,F00_SRC_039,data/raw/cv20/images/0/classes/0/0019 (2).png,AUG_02,translation,0,1,1,no,data/processed/cv20_augmented/images/F00/F00_SRC_039/F00_SRC_039_V02.png,2054b6f1b041dbb7537c2c5664f1f9eaa6593cc7419383d9099f8fc1da009dc6
F00_SRC_039_V03,F00,high-angle drafted groove,F00_GEOM_039,F00_SRC_039,data/raw/cv20/images/0/classes/0/0019 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F00/F00_SRC_039/F00_SRC_039_V03.png,c81fa809cfba1589c18f5ffdce64c4baf1778e22bb8045c4400eefa3d901ae0c
