sample_id,case_id,feature_id,source_geometry_id,source_instance_id,view_id,augmentation_id,instruction_id,split_id,image_file,cad_model_file,kg_file,prompt_template,retrieval_exclusion_key,is_from_heldout_validation_case,is_validation_representative_sample,validation_record_key
AI5K_00077,F00_CASE_016,F00,F00_GEOM_016,F00_SRC_016,F00_SRC_016_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_016/F00_SRC_016_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_016,0,0,
AI5K_00078,F00_CASE_016,F00,F00_GEOM_016,F00_SRC_016,F00_SRC_016_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_016/F00_SRC_016_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_016,0,0,
AI5K_00079,F00_CASE_016,F00,F00_GEOM_016,F00_SRC_016,F00_SRC_016_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_016/F00_SRC_016_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_016,0,0,
AI5K_00080,F00_CASE_016,F00,F00_GEOM_016,F00_SRC_016,F00_SRC_016_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_016/F00_SRC_016_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_016,0,0,
AI5K_00081,F00_CASE_017,F00,F00_GEOM_017,F00_SRC_017,F00_SRC_017_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_017/F00_SRC_017_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_017,0,0,
AI5K_00082,F00_CASE_017,F00,F00_GEOM_017,F00_SRC_017,F00_SRC_017_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_017/F00_SRC_017_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_017,0,0,
AI5K_00083,F00_CASE_017,F00,F00_GEOM_017,F00_SRC_017,F00_SRC_017_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_017/F00_SRC_017_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_017,0,0,
AI5K_00084,F00_CASE_017,F00,F00_GEOM_017,F00_SRC_017,F00_SRC_017_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_017/F00_SRC_017_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_017,0,0,
AI5K_00085,F00_CASE_017,F00,F00_GEOM_017,F00_SRC_017,F00_SRC_017_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_017/F00_SRC_017_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_017,0,0,
AI5K_00086,F00_CASE_018,F00,F00_GEOM_018,F00_SRC_018,F00_SRC_018_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_018/F00_SRC_018_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_018,0,0,
AI5K_00087,F00_CASE_018,F00,F00_GEOM_018,F00_SRC_018,F00_SRC_018_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_018/F00_SRC_018_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_018,0,0,
AI5K_00088,F00_CASE_018,F00,F00_GEOM_018,F00_SRC_018,F00_SRC_018_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_018/F00_SRC_018_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_018,0,0,
AI5K_00089,F00_CASE_018,F00,F00_GEOM_018,F00_SRC_018,F00_SRC_018_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_018/F00_SRC_018_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_018,0,0,
AI5K_00090,F00_CASE_018,F00,F00_GEOM_018,F00_SRC_018,F00_SRC_018_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_018/F00_SRC_018_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_018,0,0,
AI5K_00091,F00_CASE_019,F00,F00_GEOM_019,F00_SRC_019,F00_SRC_019_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_019/F00_SRC_019_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_019,0,0,
AI5K_00092,F00_CASE_019,F00,F00_GEOM_019,F00_SRC_019,F00_SRC_019_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_019/F00_SRC_019_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_019,0,0,
AI5K_00093,F00_CASE_019,F00,F00_GEOM_019,F00_SRC_019,F00_SRC_019_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_019/F00_SRC_019_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_019,0,0,
AI5K_00094,F00_CASE_019,F00,F00_GEOM_019,F00_SRC_019,F00_SRC_019_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_019/F00_SRC_019_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_019,0,0,
AI5K_00095,F00_CASE_019,F00,F00_GEOM_019,F00_SRC_019,F00_SRC_019_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_019/F00_SRC_019_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_019,0,0,
AI5K_00096,F00_CASE_020,F00,F00_GEOM_020,F00_SRC_020,F00_SRC_020_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_020,0,0,
AI5K_00097,F00_CASE_020,F00,F00_GEOM_020,F00_SRC_020,F00_SRC_020_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_020,0,0,
AI5K_00098,F00_CASE_020,F00,F00_GEOM_020,F00_SRC_020,F00_SRC_020_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_020,0,0,
AI5K_00099,F00_CASE_020,F00,F00_GEOM_020,F00_SRC_020,F00_SRC_020_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_020,0,0,
AI5K_00100,F00_CASE_020,F00,F00_GEOM_020,F00_SRC_020,F00_SRC_020_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_020/F00_SRC_020_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_020,0,0,
AI5K_00101,F00_CASE_021,F00,F00_GEOM_021,F00_SRC_021,F00_SRC_021_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_021,0,0,
AI5K_00102,F00_CASE_021,F00,F00_GEOM_021,F00_SRC_021,F00_SRC_021_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_021,0,0,
AI5K_00103,F00_CASE_021,F00,F00_GEOM_021,F00_SRC_021,F00_SRC_021_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_021,0,0,
AI5K_00104,F00_CASE_021,F00,F00_GEOM_021,F00_SRC_021,F00_SRC_021_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_021,0,0,
AI5K_00105,F00_CASE_021,F00,F00_GEOM_021,F00_SRC_021,F00_SRC_021_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_021/F00_SRC_021_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_021,0,0,
AI5K_00106,F00_CASE_022,F00,F00_GEOM_022,F00_SRC_022,F00_SRC_022_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_022,0,0,
AI5K_00107,F00_CASE_022,F00,F00_GEOM_022,F00_SRC_022,F00_SRC_022_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_022,0,0,
AI5K_00108,F00_CASE_022,F00,F00_GEOM_022,F00_SRC_022,F00_SRC_022_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_022,0,0,
AI5K_00109,F00_CASE_022,F00,F00_GEOM_022,F00_SRC_022,F00_SRC_022_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_022,0,0,
AI5K_00110,F00_CASE_022,F00,F00_GEOM_022,F00_SRC_022,F00_SRC_022_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_022/F00_SRC_022_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_022,0,0,
AI5K_00111,F00_CASE_023,F00,F00_GEOM_023,F00_SRC_023,F00_SRC_023_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_023,0,0,
AI5K_00112,F00_CASE_023,F00,F00_GEOM_023,F00_SRC_023,F00_SRC_023_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_023,0,0,
AI5K_00113,F00_CASE_023,F00,F00_GEOM_023,F00_SRC_023,F00_SRC_023_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_023,0,0,
AI5K_00114,F00_CASE_023,F00,F00_GEOM_023,F00_SRC_023,F00_SRC_023_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_023,0,0,
AI5K_00115,F00_CASE_023,F00,F00_GEOM_023,F00_SRC_023,F00_SRC_023_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_023/F00_SRC_023_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_023,0,0,
AI5K_00116,F00_CASE_024,F00,F00_GEOM_024,F00_SRC_024,F00_SRC_024_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_024,0,0,
AI5K_00117,F00_CASE_024,F00,F00_GEOM_024,F00_SRC_024,F00_SRC_024_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_024,0,0,
AI5K_00118,F00_CASE_024,F00,F00_GEOM_024,F00_SRC_024,F00_SRC_024_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_024,0,0,
AI5K_00119,F00_CASE_024,F00,F00_GEOM_024,F00_SRC_024,F00_SRC_024_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_024,0,0,
AI5K_00120,F00_CASE_024,F00,F00_GEOM_024,F00_SRC_024,F00_SRC_024_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_024/F00_SRC_024_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_024,0,0,
AI5K_00121,F00_CASE_025,F00,F00_GEOM_025,F00_SRC_025,F00_SRC_025_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_025,0,0,
AI5K_00122,F00_CASE_025,F00,F00_GEOM_025,F00_SRC_025,F00_SRC_025_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_025,0,0,
AI5K_00123,F00_CASE_025,F00,F00_GEOM_025,F00_SRC_025,F00_SRC_025_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_025,0,0,
AI5K_00124,F00_CASE_025,F00,F00_GEOM_025,F00_SRC_025,F00_SRC_025_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_025,0,0,
AI5K_00125,F00_CASE_025,F00,F00_GEOM_025,F00_SRC_025,F00_SRC_025_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_025/F00_SRC_025_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_025,0,0,
AI5K_00126,F00_CASE_026,F00,F00_GEOM_026,F00_SRC_026,F00_SRC_026_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_026,0,0,
AI5K_00127,F00_CASE_026,F00,F00_GEOM_026,F00_SRC_026,F00_SRC_026_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_026,0,0,
AI5K_00128,F00_CASE_026,F00,F00_GEOM_026,F00_SRC_026,F00_SRC_026_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_026,0,0,
AI5K_00129,F00_CASE_026,F00,F00_GEOM_026,F00_SRC_026,F00_SRC_026_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_026,0,0,
AI5K_00130,F00_CASE_026,F00,F00_GEOM_026,F00_SRC_026,F00_SRC_026_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_026/F00_SRC_026_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_026,0,0,
AI5K_00131,F00_CASE_027,F00,F00_GEOM_027,F00_SRC_027,F00_SRC_027_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_027,0,0,
AI5K_00132,F00_CASE_027,F00,F00_GEOM_027,F00_SRC_027,F00_SRC_027_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_027,0,0,
AI5K_00133,F00_CASE_027,F00,F00_GEOM_027,F00_SRC_027,F00_SRC_027_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_027,0,0,
AI5K_00134,F00_CASE_027,F00,F00_GEOM_027,F00_SRC_027,F00_SRC_027_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_027,0,0,
AI5K_00135,F00_CASE_027,F00,F00_GEOM_027,F00_SRC_027,F00_SRC_027_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_027/F00_SRC_027_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_027,0,0,
AI5K_00136,F00_CASE_028,F00,F00_GEOM_028,F00_SRC_028,F00_SRC_028_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_028,0,0,
AI5K_00137,F00_CASE_028,F00,F00_GEOM_028,F00_SRC_028,F00_SRC_028_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_028,0,0,
AI5K_00138,F00_CASE_028,F00,F00_GEOM_028,F00_SRC_028,F00_SRC_028_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_028,0,0,
AI5K_00139,F00_CASE_028,F00,F00_GEOM_028,F00_SRC_028,F00_SRC_028_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_028,0,0,
AI5K_00140,F00_CASE_028,F00,F00_GEOM_028,F00_SRC_028,F00_SRC_028_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_028/F00_SRC_028_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_028,0,0,
AI5K_00141,F00_CASE_029,F00,F00_GEOM_029,F00_SRC_029,F00_SRC_029_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_029,0,0,
AI5K_00142,F00_CASE_029,F00,F00_GEOM_029,F00_SRC_029,F00_SRC_029_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_029,0,0,
AI5K_00143,F00_CASE_029,F00,F00_GEOM_029,F00_SRC_029,F00_SRC_029_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_029,0,0,
AI5K_00144,F00_CASE_029,F00,F00_GEOM_029,F00_SRC_029,F00_SRC_029_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_029,0,0,
AI5K_00145,F00_CASE_029,F00,F00_GEOM_029,F00_SRC_029,F00_SRC_029_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_029/F00_SRC_029_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_029,0,0,
AI5K_00146,F00_CASE_030,F00,F00_GEOM_030,F00_SRC_030,F00_SRC_030_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_030,0,0,
AI5K_00147,F00_CASE_030,F00,F00_GEOM_030,F00_SRC_030,F00_SRC_030_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_030,0,0,
AI5K_00148,F00_CASE_030,F00,F00_GEOM_030,F00_SRC_030,F00_SRC_030_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_030,0,0,
AI5K_00149,F00_CASE_030,F00,F00_GEOM_030,F00_SRC_030,F00_SRC_030_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V03.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_030,0,0,
AI5K_00150,F00_CASE_030,F00,F00_GEOM_030,F00_SRC_030,F00_SRC_030_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F00/F00_SRC_030/F00_SRC_030_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_030,0,0,
AI5K_00151,F00_CASE_031,F00,F00_GEOM_031,F00_SRC_031,F00_SRC_031_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V00.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_031,0,0,
AI5K_00152,F00_CASE_031,F00,F00_GEOM_031,F00_SRC_031,F00_SRC_031_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V01.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_031,0,0,
AI5K_00153,F00_CASE_031,F00,F00_GEOM_031,F00_SRC_031,F00_SRC_031_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F00/F00_SRC_031/F00_SRC_031_V02.png,data/raw/cv20/cad_xt/0.x_t,data/raw/aero_mpkg/json/F00.json,data/processed/process_planning_prompt_v1.txt,F00_SRC_031,0,0,
