case_id,feature_id,case_index,plan_id,expert_id,method,tool_suitability_1_5,route_rationality_1_5,parameter_safety_1_5,manufacturability_1_5,engineering_usability_1_5,overall_expert_score,hard_veto,veto_reason,comments
F16_04,F16,4,F16_04_P03,E1,Standard ReAct Agent,4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F16_04,F16,4,F16_04_P03,E2,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F16_04,F16,4,F16_04_P03,E3,Standard ReAct Agent,4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P03,E1,Standard ReAct Agent,5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P03,E2,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F16_05,F16,5,F16_05_P03,E3,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P03,E1,Standard ReAct Agent,4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P03,E2,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F17_01,F17,1,F17_01_P03,E3,Standard ReAct Agent,4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_02,F17,2,F17_02_P03,E1,Standard ReAct Agent,3,3,4,3,3,3.2,No,,Requires modification before shop-floor use.
F17_02,F17,2,F17_02_P03,E2,Standard ReAct Agent,3,3,4,3,4,3.4,No,,Requires modification before shop-floor use.
F17_02,F17,2,F17_02_P03,E3,Standard ReAct Agent,3,2,2,4,4,3,No,,Requires modification before shop-floor use.
F17_03,F17,3,F17_03_P03,E1,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F17_03,F17,3,F17_03_P03,E2,Standard ReAct Agent,4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_03,F17,3,F17_03_P03,E3,Standard ReAct Agent,4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P03,E1,Standard ReAct Agent,4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P03,E2,Standard ReAct Agent,4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F17_04,F17,4,F17_04_P03,E3,Standard ReAct Agent,4,4,4,4,5,4.2,No,,Acceptable plan with only minor tuning required.
F17_05,F17,5,F17_05_P03,E1,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F17_05,F17,5,F17_05_P03,E2,Standard ReAct Agent,4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F17_05,F17,5,F17_05_P03,E3,Standard ReAct Agent,5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F18_01,F18,1,F18_01_P03,E1,Standard ReAct Agent,2,4,4,3,4,3.4,Yes,Obvious manufacturing risk: infeasible tool access or collision/unsafe parameters.,Requires modification before shop-floor use.
F18_01,F18,1,F18_01_P03,E2,Standard ReAct Agent,3,4,3,4,3,3.4,No,,Requires modification before shop-floor use.
F18_01,F18,1,F18_01_P03,E3,Standard ReAct Agent,3,3,4,3,4,3.4,No,,Requires modification before shop-floor use.
F18_02,F18,2,F18_02_P03,E1,Standard ReAct Agent,5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F18_02,F18,2,F18_02_P03,E2,Standard ReAct Agent,4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F18_02,F18,2,F18_02_P03,E3,Standard ReAct Agent,4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_03,F18,3,F18_03_P03,E1,Standard ReAct Agent,2,3,3,4,4,3.2,No,,Requires modification before shop-floor use.
F18_03,F18,3,F18_03_P03,E2,Standard ReAct Agent,3,4,4,3,4,3.6,No,,Requires modification before shop-floor use.
F18_03,F18,3,F18_03_P03,E3,Standard ReAct Agent,3,3,3,3,4,3.2,No,,Requires modification before shop-floor use.
F18_04,F18,4,F18_04_P03,E1,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F18_04,F18,4,F18_04_P03,E2,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F18_04,F18,4,F18_04_P03,E3,Standard ReAct Agent,4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P03,E1,Standard ReAct Agent,4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P03,E2,Standard ReAct Agent,4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F18_05,F18,5,F18_05_P03,E3,Standard ReAct Agent,4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P03,E1,Standard ReAct Agent,5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P03,E2,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F19_01,F19,1,F19_01_P03,E3,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F19_02,F19,2,F19_02_P03,E1,Standard ReAct Agent,5,3,3,3,3,3.4,Yes,Obvious manufacturing risk: infeasible tool access or collision/unsafe parameters.,Requires modification before shop-floor use.
F19_02,F19,2,F19_02_P03,E2,Standard ReAct Agent,2,4,3,4,3,3.2,No,,Requires modification before shop-floor use.
F19_02,F19,2,F19_02_P03,E3,Standard ReAct Agent,3,4,3,4,4,3.6,No,,Requires modification before shop-floor use.
F19_03,F19,3,F19_03_P03,E1,Standard ReAct Agent,4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F19_03,F19,3,F19_03_P03,E2,Standard ReAct Agent,4,4,4,4,5,4.2,No,,Acceptable plan with only minor tuning required.
F19_03,F19,3,F19_03_P03,E3,Standard ReAct Agent,4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P03,E1,Standard ReAct Agent,4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P03,E2,Standard ReAct Agent,5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F19_04,F19,4,F19_04_P03,E3,Standard ReAct Agent,5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F19_05,F19,5,F19_05_P03,E1,Standard ReAct Agent,3,3,3,4,4,3.4,No,,Requires modification before shop-floor use.
F19_05,F19,5,F19_05_P03,E2,Standard ReAct Agent,4,3,2,3,3,3,No,,Requires modification before shop-floor use.
F19_05,F19,5,F19_05_P03,E3,Standard ReAct Agent,4,5,3,4,4,4,No,,Requires modification before shop-floor use.
F00_01,F00,1,F00_01_P04,E1,KGMCF (Ours),5,4,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F00_01,F00,1,F00_01_P04,E2,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F00_01,F00,1,F00_01_P04,E3,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F00_02,F00,2,F00_02_P04,E1,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F00_02,F00,2,F00_02_P04,E2,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F00_02,F00,2,F00_02_P04,E3,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F00_03,F00,3,F00_03_P04,E1,KGMCF (Ours),3,4,3,4,5,3.8,No,,Requires modification before shop-floor use.
F00_03,F00,3,F00_03_P04,E2,KGMCF (Ours),3,3,2,5,3,3.2,No,,Requires modification before shop-floor use.
F00_03,F00,3,F00_03_P04,E3,KGMCF (Ours),3,4,3,3,3,3.2,No,,Requires modification before shop-floor use.
F00_04,F00,4,F00_04_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F00_04,F00,4,F00_04_P04,E2,KGMCF (Ours),5,4,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F00_04,F00,4,F00_04_P04,E3,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F00_05,F00,5,F00_05_P04,E1,KGMCF (Ours),4,5,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F00_05,F00,5,F00_05_P04,E2,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F00_05,F00,5,F00_05_P04,E3,KGMCF (Ours),5,4,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F01_01,F01,1,F01_01_P04,E1,KGMCF (Ours),5,5,5,4,4,4.6,No,,Acceptable plan with only minor tuning required.
F01_01,F01,1,F01_01_P04,E2,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F01_01,F01,1,F01_01_P04,E3,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F01_02,F01,2,F01_02_P04,E1,KGMCF (Ours),4,5,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F01_02,F01,2,F01_02_P04,E2,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F01_02,F01,2,F01_02_P04,E3,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F01_03,F01,3,F01_03_P04,E1,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F01_03,F01,3,F01_03_P04,E2,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F01_03,F01,3,F01_03_P04,E3,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F01_04,F01,4,F01_04_P04,E1,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F01_04,F01,4,F01_04_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F01_04,F01,4,F01_04_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F01_05,F01,5,F01_05_P04,E1,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F01_05,F01,5,F01_05_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F01_05,F01,5,F01_05_P04,E3,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F02_01,F02,1,F02_01_P04,E1,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F02_01,F02,1,F02_01_P04,E2,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_01,F02,1,F02_01_P04,E3,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_02,F02,2,F02_02_P04,E1,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_02,F02,2,F02_02_P04,E2,KGMCF (Ours),4,5,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_02,F02,2,F02_02_P04,E3,KGMCF (Ours),5,5,5,5,5,5,No,,Acceptable plan with only minor tuning required.
F02_03,F02,3,F02_03_P04,E1,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F02_03,F02,3,F02_03_P04,E2,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_03,F02,3,F02_03_P04,E3,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F02_04,F02,4,F02_04_P04,E1,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F02_04,F02,4,F02_04_P04,E2,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F02_04,F02,4,F02_04_P04,E3,KGMCF (Ours),4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F02_05,F02,5,F02_05_P04,E1,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F02_05,F02,5,F02_05_P04,E2,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F02_05,F02,5,F02_05_P04,E3,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F03_01,F03,1,F03_01_P04,E1,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F03_01,F03,1,F03_01_P04,E2,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F03_01,F03,1,F03_01_P04,E3,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F03_02,F03,2,F03_02_P04,E1,KGMCF (Ours),5,5,4,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F03_02,F03,2,F03_02_P04,E2,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F03_02,F03,2,F03_02_P04,E3,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F03_03,F03,3,F03_03_P04,E1,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F03_03,F03,3,F03_03_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F03_03,F03,3,F03_03_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F03_04,F03,4,F03_04_P04,E1,KGMCF (Ours),4,4,4,4,5,4.2,No,,Acceptable plan with only minor tuning required.
F03_04,F03,4,F03_04_P04,E2,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F03_04,F03,4,F03_04_P04,E3,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F03_05,F03,5,F03_05_P04,E1,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F03_05,F03,5,F03_05_P04,E2,KGMCF (Ours),5,4,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F03_05,F03,5,F03_05_P04,E3,KGMCF (Ours),5,4,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F04_01,F04,1,F04_01_P04,E1,KGMCF (Ours),5,4,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F04_01,F04,1,F04_01_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F04_01,F04,1,F04_01_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F04_02,F04,2,F04_02_P04,E1,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F04_02,F04,2,F04_02_P04,E2,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F04_02,F04,2,F04_02_P04,E3,KGMCF (Ours),4,5,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F04_03,F04,3,F04_03_P04,E1,KGMCF (Ours),4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F04_03,F04,3,F04_03_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F04_03,F04,3,F04_03_P04,E3,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F04_04,F04,4,F04_04_P04,E1,KGMCF (Ours),4,4,3,3,3,3.4,No,,Requires modification before shop-floor use.
F04_04,F04,4,F04_04_P04,E2,KGMCF (Ours),4,3,3,4,3,3.4,No,,Requires modification before shop-floor use.
F04_04,F04,4,F04_04_P04,E3,KGMCF (Ours),4,4,4,3,4,3.8,No,,Requires modification before shop-floor use.
F04_05,F04,5,F04_05_P04,E1,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F04_05,F04,5,F04_05_P04,E2,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F04_05,F04,5,F04_05_P04,E3,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_01,F05,1,F05_01_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F05_01,F05,1,F05_01_P04,E2,KGMCF (Ours),5,4,5,4,4,4.4,No,,Acceptable plan with only minor tuning required.
F05_01,F05,1,F05_01_P04,E3,KGMCF (Ours),4,5,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_02,F05,2,F05_02_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_02,F05,2,F05_02_P04,E2,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F05_02,F05,2,F05_02_P04,E3,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_03,F05,3,F05_03_P04,E1,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F05_03,F05,3,F05_03_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F05_03,F05,3,F05_03_P04,E3,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_04,F05,4,F05_04_P04,E1,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F05_04,F05,4,F05_04_P04,E2,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F05_04,F05,4,F05_04_P04,E3,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F05_05,F05,5,F05_05_P04,E1,KGMCF (Ours),4,4,3,3,5,3.8,No,,Requires modification before shop-floor use.
F05_05,F05,5,F05_05_P04,E2,KGMCF (Ours),3,3,3,3,3,3,No,,Requires modification before shop-floor use.
F05_05,F05,5,F05_05_P04,E3,KGMCF (Ours),5,4,4,3,3,3.8,No,,Requires modification before shop-floor use.
F06_01,F06,1,F06_01_P04,E1,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F06_01,F06,1,F06_01_P04,E2,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F06_01,F06,1,F06_01_P04,E3,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F06_02,F06,2,F06_02_P04,E1,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F06_02,F06,2,F06_02_P04,E2,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_02,F06,2,F06_02_P04,E3,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_03,F06,3,F06_03_P04,E1,KGMCF (Ours),4,4,5,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_03,F06,3,F06_03_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F06_03,F06,3,F06_03_P04,E3,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F06_04,F06,4,F06_04_P04,E1,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_04,F06,4,F06_04_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_04,F06,4,F06_04_P04,E3,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F06_05,F06,5,F06_05_P04,E1,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F06_05,F06,5,F06_05_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F06_05,F06,5,F06_05_P04,E3,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F07_01,F07,1,F07_01_P04,E1,KGMCF (Ours),4,3,5,4,4,4,Yes,Obvious manufacturing risk: infeasible tool access or collision/unsafe parameters.,Requires modification before shop-floor use.
F07_01,F07,1,F07_01_P04,E2,KGMCF (Ours),5,4,3,4,4,4,No,,Requires modification before shop-floor use.
F07_01,F07,1,F07_01_P04,E3,KGMCF (Ours),3,4,3,4,3,3.4,No,,Requires modification before shop-floor use.
F07_02,F07,2,F07_02_P04,E1,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F07_02,F07,2,F07_02_P04,E2,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F07_02,F07,2,F07_02_P04,E3,KGMCF (Ours),4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F07_03,F07,3,F07_03_P04,E1,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F07_03,F07,3,F07_03_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F07_03,F07,3,F07_03_P04,E3,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F07_04,F07,4,F07_04_P04,E1,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F07_04,F07,4,F07_04_P04,E2,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F07_04,F07,4,F07_04_P04,E3,KGMCF (Ours),4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F07_05,F07,5,F07_05_P04,E1,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F07_05,F07,5,F07_05_P04,E2,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F07_05,F07,5,F07_05_P04,E3,KGMCF (Ours),5,4,5,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F08_01,F08,1,F08_01_P04,E1,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F08_01,F08,1,F08_01_P04,E2,KGMCF (Ours),5,5,5,4,5,4.8,No,,Acceptable plan with only minor tuning required.
F08_01,F08,1,F08_01_P04,E3,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F08_02,F08,2,F08_02_P04,E1,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F08_02,F08,2,F08_02_P04,E2,KGMCF (Ours),4,5,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F08_02,F08,2,F08_02_P04,E3,KGMCF (Ours),4,4,5,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F08_03,F08,3,F08_03_P04,E1,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F08_03,F08,3,F08_03_P04,E2,KGMCF (Ours),4,5,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F08_03,F08,3,F08_03_P04,E3,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F08_04,F08,4,F08_04_P04,E1,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F08_04,F08,4,F08_04_P04,E2,KGMCF (Ours),4,4,4,4,5,4.2,No,,Acceptable plan with only minor tuning required.
F08_04,F08,4,F08_04_P04,E3,KGMCF (Ours),5,5,5,4,4,4.6,No,,Acceptable plan with only minor tuning required.
F08_05,F08,5,F08_05_P04,E1,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F08_05,F08,5,F08_05_P04,E2,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F08_05,F08,5,F08_05_P04,E3,KGMCF (Ours),4,4,5,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F09_01,F09,1,F09_01_P04,E1,KGMCF (Ours),5,5,5,5,5,5,No,,Acceptable plan with only minor tuning required.
F09_01,F09,1,F09_01_P04,E2,KGMCF (Ours),4,5,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F09_01,F09,1,F09_01_P04,E3,KGMCF (Ours),4,5,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F09_02,F09,2,F09_02_P04,E1,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F09_02,F09,2,F09_02_P04,E2,KGMCF (Ours),4,4,4,5,5,4.4,No,,Acceptable plan with only minor tuning required.
F09_02,F09,2,F09_02_P04,E3,KGMCF (Ours),4,4,5,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F09_03,F09,3,F09_03_P04,E1,KGMCF (Ours),4,5,5,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F09_03,F09,3,F09_03_P04,E2,KGMCF (Ours),5,4,4,4,5,4.4,No,,Acceptable plan with only minor tuning required.
F09_03,F09,3,F09_03_P04,E3,KGMCF (Ours),5,4,5,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F09_04,F09,4,F09_04_P04,E1,KGMCF (Ours),5,5,4,5,4,4.6,No,,Acceptable plan with only minor tuning required.
F09_04,F09,4,F09_04_P04,E2,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F09_04,F09,4,F09_04_P04,E3,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F09_05,F09,5,F09_05_P04,E1,KGMCF (Ours),5,4,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F09_05,F09,5,F09_05_P04,E2,KGMCF (Ours),4,5,4,5,5,4.6,No,,Acceptable plan with only minor tuning required.
F09_05,F09,5,F09_05_P04,E3,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F10_01,F10,1,F10_01_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F10_01,F10,1,F10_01_P04,E2,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F10_01,F10,1,F10_01_P04,E3,KGMCF (Ours),5,5,5,5,5,5,No,,Acceptable plan with only minor tuning required.
F10_02,F10,2,F10_02_P04,E1,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
F10_02,F10,2,F10_02_P04,E2,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F10_02,F10,2,F10_02_P04,E3,KGMCF (Ours),5,5,5,5,4,4.8,No,,Acceptable plan with only minor tuning required.
F10_03,F10,3,F10_03_P04,E1,KGMCF (Ours),4,4,4,4,4,4,No,,Acceptable plan with only minor tuning required.
F10_03,F10,3,F10_03_P04,E2,KGMCF (Ours),5,5,4,4,5,4.6,No,,Acceptable plan with only minor tuning required.
F10_03,F10,3,F10_03_P04,E3,KGMCF (Ours),5,4,4,5,4,4.4,No,,Acceptable plan with only minor tuning required.
F10_04,F10,4,F10_04_P04,E1,KGMCF (Ours),5,4,4,4,4,4.2,No,,Acceptable plan with only minor tuning required.
F10_04,F10,4,F10_04_P04,E2,KGMCF (Ours),4,4,4,5,4,4.2,No,,Acceptable plan with only minor tuning required.
F10_04,F10,4,F10_04_P04,E3,KGMCF (Ours),5,5,4,5,5,4.8,No,,Acceptable plan with only minor tuning required.
